8.751622305262540635e+01,1.304863827667012856e+03,1.429278707798968981e+03
9.290518187746596368e+01,1.320751729595244342e+03,1.453025619461532415e+03
7.970841742114743056e+01,1.184700531269692419e+03,1.323717717599466141e+03
9.266815446022889091e+01,1.304085630840695785e+03,1.435973415335755362e+03
6.249629363736626431e+01,1.244686602374504218e+03,1.393792437554067192e+03
6.196914640815843711e+01,1.185976259658836398e+03,1.328779484687771628e+03
5.007649577701663191e+01,1.270363361618135968e+03,1.380642324930656741e+03
5.791502303149923137e+01,1.319851668017786324e+03,1.474950606750037878e+03
7.436792646744082447e+01,1.277309697370827280e+03,1.389285448856673838e+03
4.200807703555558703e+01,1.315135146475062356e+03,1.450819133285273438e+03
8.627907733431304393e+01,1.241173847421057189e+03,1.360897840483020445e+03
9.423292948631045363e+01,1.333898358904082215e+03,1.464756649997372961e+03
6.903584725873011507e+01,1.268986069263329455e+03,1.423515227852115459e+03
5.776297743070396962e+01,1.294729511069720957e+03,1.448600541641110567e+03
9.508951915035480340e+01,1.307479713137957560e+03,1.440814915061164584e+03
8.615315456768057345e+01,1.164369513374863800e+03,1.290626603388202284e+03
8.509901474739675109e+01,1.177552804698368163e+03,1.312976069368793560e+03
7.326640994448398203e+01,1.304293011336768359e+03,1.416158471947404905e+03
8.913912484762482791e+01,1.237696796735155658e+03,1.360851403945805259e+03
4.116607070401063595e+01,1.336192772309010024e+03,1.471355277535579717e+03
7.382441304139172189e+01,1.174645815245008862e+03,1.318149639977367997e+03
4.305028803443310892e+01,1.315799177019980789e+03,1.458044681313054980e+03
9.591752480047183838e+01,1.317558361943715909e+03,1.470083287390348914e+03
3.755738208243629828e+01,1.182358447504953574e+03,1.308847175024158560e+03
8.763043210224950030e+01,1.273158819259955408e+03,1.392592728123564484e+03
3.900199103249909172e+01,1.305211007484399943e+03,1.435741691396101714e+03
4.647981217973207180e+01,1.289241770446975806e+03,1.400548113983330040e+03
6.548070535545564042e+01,1.263748120652106763e+03,1.419194766319312748e+03
6.804377055803914232e+01,1.211696484585207145e+03,1.313925384174316378e+03
4.706795267956220385e+01,1.322567385798769010e+03,1.436158650706674280e+03
4.878460596899364532e+01,1.315297160940323010e+03,1.468183183089486420e+03
3.416560796648067821e+01,1.190158821555955001e+03,1.307297598485869457e+03
4.584464433488773238e+01,1.160375754601586095e+03,1.298061571084011348e+03
7.084401711281007863e+01,1.181363391322086272e+03,1.329470014392318490e+03
7.959407584388024759e+01,1.294963711896210953e+03,1.406253475366510884e+03
6.866621621109948137e+01,1.215952680311449058e+03,1.368694285455989530e+03
1.016983677701704352e+02,1.317429651192021311e+03,1.467013760740161388e+03
1.000640218533517611e+02,1.283216027257918540e+03,1.421893856650712451e+03
4.082591716152917627e+01,1.270768005759873176e+03,1.414026758967194382e+03
1.017601555652218224e+02,1.306158980374535531e+03,1.443903094702862745e+03
9.969170295382113522e+01,1.343787935440401043e+03,1.473687303741190135e+03
1.035411016595249407e+02,1.323910843882854806e+03,1.477400114855436868e+03
1.003692564423593154e+02,1.307752183637770941e+03,1.437654750491890582e+03
3.341029165891890784e+01,1.182077122169936501e+03,1.311496716598620878e+03
1.057758522999142201e+02,1.329810536627221836e+03,1.470445394913856262e+03
4.102685927524498766e+01,1.362097019356959663e+03,1.479995374602613538e+03
9.817705228649209914e+01,1.228590859507788082e+03,1.367245080541778862e+03
8.281476199778281000e+01,1.243011250333283442e+03,1.400639877836508504e+03
6.149235065816632329e+01,1.372473844075053194e+03,1.481525806593877633e+03
1.020590124027564372e+02,1.288390531382517793e+03,1.420719246032150750e+03
8.649671056043733586e+01,1.152375616951131178e+03,1.294099291182502384e+03
9.154232371594065398e+01,1.168867868408238792e+03,1.308289862097340801e+03
9.994720053093313084e+01,1.334013878524125175e+03,1.460354527855564356e+03
5.205601061878864755e+01,1.280031541495822694e+03,1.438376962678557902e+03
3.333017250474494375e+01,1.265992662365993056e+03,1.380888550230719147e+03
8.436537109187501926e+01,1.242109877133204009e+03,1.350323196289475391e+03
3.046715450941717052e+01,1.235275919800858674e+03,1.362710589347715995e+03
9.566597647337144394e+01,1.183151414011768793e+03,1.321621699102033290e+03
4.107929486750134629e+01,1.209116088945854699e+03,1.307214000744533678e+03
9.389371934709089373e+01,1.299938026775318804e+03,1.464750960954023412e+03
3.190776802948757052e+01,1.295723850704080178e+03,1.431990014695071295e+03
6.384920082747916581e+01,1.197880685291362170e+03,1.353081459962613735e+03
8.552190667097352161e+01,1.190941310279134314e+03,1.297390176566751961e+03
4.816319904996650081e+01,1.262959586837523830e+03,1.362395376788777639e+03
5.813709607963313886e+01,1.317210674957046876e+03,1.485558003751033311e+03
3.159594919751914688e+01,1.227398121744208765e+03,1.364817721058171173e+03
7.715898431598995444e+01,1.227933290738006235e+03,1.328301576295931000e+03
6.480536923499889213e+01,1.319317758844783157e+03,1.420958674014337021e+03
9.393675096942841662e+01,1.233623506045532622e+03,1.347581827973723875e+03
9.788371708164829954e+01,1.346416980432722312e+03,1.465981243546736550e+03
5.106436797756374801e+01,1.343250876783014974e+03,1.447407382177530053e+03
8.962890754926992543e+01,1.345609753562079504e+03,1.458519524507420101e+03
9.115250047013664414e+01,1.238364582973644019e+03,1.348660846842831234e+03
7.031695773669714811e+01,1.245568096345972890e+03,1.410627575595543021e+03
2.865985295610943240e+01,1.323423462387265772e+03,1.460521992641580255e+03
1.002269820863177472e+02,1.204623789492544347e+03,1.350294706142862196e+03
1.003240554492925014e+02,1.210909623689748059e+03,1.358524355069706189e+03
2.763915887028656826e+01,1.315033877559512121e+03,1.446826941858364080e+03
9.283118668690750042e+01,1.261077596582007800e+03,1.372777754333988469e+03
9.369717195828735612e+01,1.311212583388987696e+03,1.424828372893289497e+03
4.473635941782551129e+01,1.343526015116692633e+03,1.448708529043116641e+03
2.621335677932609087e+01,1.235039883149022444e+03,1.350973738252976091e+03
4.917617642815837087e+01,1.284500941199324188e+03,1.448180510146898087e+03
9.934998852376074296e+01,1.155538819204401079e+03,1.287659285639020936e+03
4.165993158377231254e+01,1.325805835690756794e+03,1.430572893483210237e+03
8.246392966803267655e+01,1.268813090894784182e+03,1.437986157318410733e+03
3.266293803538608387e+01,1.239640200732619633e+03,1.384441194888254131e+03
5.633273391916484485e+01,1.303528109934053646e+03,1.473224139608937548e+03
1.072090702888636571e+02,1.285952053606459458e+03,1.415145525906147441e+03
9.765394382533054340e+01,1.200289704117677275e+03,1.351723019579175343e+03
8.121056452712517171e+01,1.356931456080359112e+03,1.463549706788315689e+03
3.722304951527798522e+01,1.261267743538405057e+03,1.414467995692455361e+03
4.230701486572336023e+01,1.166449148892387257e+03,1.314662615841539719e+03
1.058403119665080538e+02,1.217599368384333275e+03,1.351246390488997122e+03
1.101757833307908641e+02,1.263705992923214126e+03,1.406742959141556867e+03
1.031535197355072455e+02,1.205865437933498470e+03,1.351697703936079733e+03
2.337280090876499727e+01,1.197160802488755735e+03,1.315569692503463557e+03
1.090511982505052515e+02,1.263502061555360342e+03,1.414100835167477953e+03
8.287301423317468618e+01,1.295895073427596344e+03,1.399737412789666678e+03
3.348214443772686622e+01,1.330466869480648256e+03,1.440646061983040454e+03
9.002761115616308984e+01,1.349328155605056736e+03,1.459571556491358251e+03
3.642049019273343902e+01,1.244168295215720264e+03,1.396140463185527551e+03
1.104377560086574732e+02,1.305626905594064283e+03,1.467451286138736577e+03
7.858803667188917075e+01,1.349814901807119440e+03,1.453710410921199582e+03
2.418883093559558617e+01,1.320725538599449237e+03,1.454585556581416313e+03
4.720742568646276993e+01,1.263653818347450169e+03,1.427667410118241378e+03
1.019129865246296589e+02,1.212936817535128512e+03,1.367958679110361572e+03
2.949450634446165509e+01,1.356752652564604887e+03,1.471578216493040827e+03
1.018005199420129685e+02,1.284183930696762900e+03,1.400356807655980901e+03
2.559851222518101821e+01,1.296123272292869387e+03,1.440100560951129410e+03
4.764043202732240445e+01,1.207647449227981269e+03,1.367003768351212102e+03
2.563097886404908365e+01,1.299216582794081432e+03,1.413360072886422813e+03
7.167064152818855405e+01,1.194720999033233056e+03,1.359020007950397712e+03
8.727688460942293602e+01,1.253105602674182364e+03,1.424769221227160870e+03
4.641078358329843923e+01,1.385674877760253821e+03,1.488657807728693570e+03
8.271680372267960024e+01,1.236512833799694363e+03,1.406732976130061388e+03
7.468601923852709490e+01,1.214013324824664096e+03,1.381799821215832480e+03
2.107603803770396667e+01,1.260954364492278728e+03,1.391733704838019321e+03
8.484672325631753154e+01,1.255584440473568975e+03,1.355896360717086736e+03
5.399908765135381827e+01,1.208940432769769359e+03,1.372525850393482642e+03
1.019683526529049118e+02,1.253037308051385253e+03,1.367582644866296278e+03
2.627880249648664446e+01,1.208377656984323266e+03,1.307539691564113355e+03
1.080528878245149400e+02,1.285437229891605284e+03,1.454392173890234744e+03
5.989933506644089078e+01,1.382893814945615077e+03,1.482191174342780414e+03
6.906362680577355206e+01,1.356370705808301409e+03,1.454804296469328619e+03
2.076289214584362952e+01,1.323288682915334448e+03,1.457913889721167834e+03
2.083270835451072145e+01,1.298726845940528619e+03,1.435988546029499275e+03
2.235689064404970949e+01,1.237582836430651923e+03,1.376728362558198342e+03
9.742924726403568059e+01,1.176824194420105641e+03,1.284969015800933221e+03
1.053505064502719080e+02,1.298365691969475620e+03,1.414955141940470867e+03
8.812980322961699642e+01,1.359252409933466424e+03,1.464328194726451329e+03
1.073652779946266236e+02,1.317931563825312651e+03,1.436627442701372729e+03
1.113201732664013406e+02,1.236272613563424784e+03,1.363138499926152235e+03
1.925000270515420908e+01,1.257682996350383746e+03,1.390493156165452547e+03
8.799981146339169413e+01,1.263649379854098925e+03,1.364223700950489956e+03
3.699716902767483617e+01,1.331937520457801156e+03,1.431695644743745561e+03
2.998936000368935595e+01,1.325426662615117493e+03,1.429776805872459818e+03
1.162300091805841475e+02,1.283868205569877546e+03,1.414980818970598193e+03
4.115128213759144415e+01,1.159395310271781682e+03,1.314379799409307452e+03
1.148244902714396432e+02,1.262347559662972799e+03,1.423068104688440144e+03
1.120209778453694724e+02,1.286082402140998056e+03,1.408571909033127213e+03
1.084499892286719671e+02,1.157378031539715948e+03,1.284103125169890291e+03
2.281999520727783093e+01,1.308849548669721798e+03,1.419441171386555197e+03
1.010478236112660397e+02,1.179058923201070684e+03,1.337193283300019175e+03
5.053299076373427567e+01,1.308845505723293854e+03,1.400774314920241068e+03
1.212771241177325976e+02,1.280042124021596919e+03,1.425553992396251715e+03
2.433290646687357039e+01,1.316440616793222716e+03,1.424475614513900155e+03
5.130874006739828275e+01,1.298025616215417358e+03,1.475843092628467275e+03
1.123482928265159870e+02,1.220684033722963704e+03,1.346284715783117690e+03
1.182304724705472978e+02,1.281653162849662976e+03,1.444253365557560755e+03
3.175111743489955529e+01,1.325151988826148454e+03,1.425947541548450999e+03
4.099868894259341090e+01,1.299457704006191079e+03,1.471711406496540576e+03
1.140107126483908786e+02,1.323597004655295450e+03,1.445687361955449205e+03
4.535646280334017177e+01,1.313118008725093659e+03,1.491039573774052997e+03
1.216591039248665567e+02,1.318494762957477406e+03,1.451996478001941796e+03
1.188707002562014736e+02,1.248223124000355256e+03,1.383722906490592777e+03
1.183470490306207381e+02,1.263586055568815937e+03,1.424801551663714235e+03
3.891673201451040143e+01,1.149917725185294330e+03,1.305799996854797200e+03
9.140527182683452168e+01,1.253385789535907634e+03,1.432221068470889577e+03
1.122027669150752871e+02,1.246454988222208613e+03,1.366265941483829693e+03
6.972059075481351442e+01,1.244656343595391490e+03,1.332806973082143259e+03
5.211154564719581117e+01,1.188655595577796930e+03,1.356104367044836408e+03
1.125588417163295958e+02,1.157752383360319072e+03,1.290458768730811926e+03
1.360575898147804708e+01,1.213433758899745953e+03,1.340212051879631872e+03
9.318487284550946015e+01,1.241102615693195048e+03,1.419319013462805287e+03
6.921013739194762593e+01,1.335781165775760201e+03,1.427918694439866613e+03
6.360988456880183151e+01,1.201808790564693254e+03,1.375653804868375119e+03
1.008357941515259313e+02,1.231702364602056832e+03,1.336530012258117267e+03
1.085577610884904942e+02,1.292891061907963831e+03,1.405467138028322097e+03
8.565812287319464247e+01,1.261377428803227531e+03,1.355894288018929501e+03
1.199665442869493575e+02,1.267225255958893058e+03,1.434012850367024157e+03
3.689583862266662351e+01,1.386457862195711414e+03,1.484783636088321373e+03
1.194956482162475311e+02,1.205012802993121568e+03,1.347751121364076653e+03
5.305541818445078661e+01,1.223727763017608368e+03,1.398916851576519321e+03
5.917586275274679508e+01,1.212013640636178934e+03,1.387762630170348530e+03
1.226538708987404220e+02,1.231583825616048216e+03,1.381763430016631446e+03
2.726611592183028776e+01,1.217112943066054640e+03,1.375993299060410664e+03
1.129635163637765594e+01,1.263508214890693353e+03,1.385621087282459712e+03
1.695728613064046897e+01,1.245850308498099594e+03,1.394746028965239020e+03
2.463568423429614285e+01,1.364172333736822338e+03,1.467950412621610894e+03
4.725513734797267773e+01,1.315986187221768432e+03,1.403997134292218334e+03
1.143999469198291585e+01,1.352058602496184676e+03,1.485220059577613256e+03
1.913162798712633972e+01,1.345186037005562639e+03,1.453545987452162763e+03
1.371099908996599837e+01,1.225538796570505383e+03,1.367334120827888228e+03
4.923055217308506570e+01,1.287062928099750707e+03,1.372368745859002502e+03
9.870834767332034687e+01,1.222653139297503458e+03,1.399900397612727602e+03
9.851364429333504802e+01,1.209634975447037277e+03,1.384820294417653031e+03
2.166301506610678373e+01,1.248163770421306253e+03,1.406118156941272218e+03
6.102947327569479796e+01,1.294718112053656114e+03,1.483648682849394163e+03
5.149459939783955775e+01,1.311124990831966670e+03,1.397735117454047895e+03
1.222031716909803123e+02,1.248779221052700677e+03,1.413127804657775414e+03
7.538330404115410488e+01,1.298041664670616683e+03,1.490438664144374343e+03
1.198517638641927618e+02,1.186423020053816117e+03,1.319495880025066526e+03
8.798880244921225824e+01,1.171308115770404811e+03,1.343857044946038286e+03
9.350586060573691682e+00,1.252640469972871870e+03,1.381188124070674803e+03
4.865459869994106157e+01,1.145473523667526251e+03,1.311627357583572575e+03
1.008372662940004574e+02,1.192547179948351868e+03,1.293775968270957492e+03
9.063649446233501550e+00,1.200210316502381147e+03,1.314078181992046211e+03
1.308530223159739023e+02,1.294411243148451604e+03,1.437247029437968877e+03
1.304865969905673637e+02,1.316606854708401443e+03,1.454021963568368619e+03
1.915370464175152776e+01,1.348029487595794762e+03,1.453716332519560410e+03
8.205416791394823051e+00,1.254775498587927814e+03,1.381593707980652425e+03
8.830096602646959525e+01,1.296174168833889098e+03,1.390258469414683077e+03
4.855107502051757251e+01,1.298488774839240250e+03,1.485412409376382584e+03
1.036273400047665803e+02,1.191710743750604706e+03,1.294322323077341707e+03
1.311555481737440800e+02,1.328259100515291721e+03,1.463148931547938901e+03
2.854226769416763432e+01,1.350648721973435158e+03,1.446167499588236069e+03
1.527626377785452405e+01,1.205507193786679181e+03,1.355047018361020264e+03
9.226140054946289126e+01,1.244601697804788728e+03,1.338400792630342949e+03
1.174446494419415110e+01,1.359331566474542115e+03,1.475434629073236692e+03
5.096659354998341485e+01,1.283928103119386606e+03,1.471890978566610556e+03
1.201014530666095226e+02,1.166205242181436688e+03,1.316223578385352994e+03
8.847542009360253701e+01,1.271247723251628486e+03,1.463710084359926668e+03
9.368253745206719429e+01,1.163520901090379311e+03,1.337495150228645798e+03
1.276957861999474773e+02,1.318982360280444254e+03,1.445520564965198218e+03
1.254202327223784437e+02,1.320676207930537203e+03,1.443989428700177541e+03
1.336248537498469489e+02,1.273727503177580502e+03,1.419954942441592493e+03
7.097978025229834032e+01,1.221536011564458022e+03,1.407271002624332368e+03
1.180796102567997963e+02,1.164863206390382629e+03,1.322412633378807186e+03
1.547877760453853746e+01,1.246074371325653374e+03,1.403978144897984976e+03
1.289136170825241265e+02,1.217953070623227177e+03,1.363080868210678091e+03
8.806422550086755052e+01,1.326492882078750199e+03,1.419212142603114444e+03
1.098303742840046198e+02,1.135925106423598663e+03,1.296854201732776119e+03
7.483651019005611715e+01,1.385639075333251185e+03,1.475799475280622801e+03
1.046980841660957395e+02,1.273074137180105026e+03,1.464787254218413636e+03
4.678312883218052498e+00,1.334403507953943745e+03,1.466686806269666704e+03
9.217181661017013994e+01,1.244851625806723177e+03,1.336251165330488220e+03
4.359743012659215822e+01,1.348968245724760664e+03,1.434418202016154510e+03
1.611181550045002808e+01,1.350785459677747895e+03,1.452922224256062009e+03
5.007609419992114397e+01,1.256211670841218165e+03,1.334632774854021363e+03
7.712146313306131162e+01,1.252554584949984701e+03,1.336293398551552855e+03
1.332515891383164899e+02,1.243358639736216446e+03,1.385391403490817993e+03
7.983775502279178227e+01,1.270792181085102129e+03,1.467277597335753853e+03
1.220513581510295893e+02,1.167400248932603972e+03,1.290811665436707699e+03
4.669752761535067975e+01,1.388122342884666068e+03,1.475126165229371509e+03
5.579488285243902368e+01,1.254754985612435348e+03,1.332927979923253588e+03
1.276045355118827302e+02,1.254633763060678348e+03,1.379417902760663083e+03
1.172397022752170130e+02,1.156421403668487983e+03,1.319137484046034160e+03
1.174405819292271644e+02,1.189559961136892298e+03,1.361080345939506742e+03
1.335603687245283311e+02,1.228439493182572960e+03,1.368058889504239005e+03
3.768274661528547398e+01,1.305854397410940464e+03,1.497047222842833889e+03
4.148310383663871903e+01,1.281614856316572514e+03,1.360846259273408805e+03
1.382944616890685836e+02,1.267069125923387674e+03,1.429745700405717116e+03
1.390759271827044756e+02,1.272634393090193498e+03,1.417287458156670482e+03
1.328647131423446694e+02,1.220067979922856466e+03,1.381308719363631099e+03
3.917831921195341494e+01,1.368259565011881705e+03,1.453376431063203654e+03
5.185174264956171619e+00,1.264762720686793273e+03,1.417521106899006782e+03
7.351213911073210205e+00,1.235552559622222816e+03,1.389469315567981312e+03
6.562413843215909992e+01,1.209913343329535564e+03,1.399713098222505096e+03
1.042976605483404740e+02,1.208050499994480788e+03,1.394532446011383627e+03
1.090789417171632181e+02,1.223113641924675676e+03,1.323395686791129037e+03
1.242110877971680338e+02,1.211472959328203615e+03,1.386885691013466612e+03
7.773724160623518742e+01,1.271767900206742070e+03,1.472969632011886006e+03
4.886946832344638558e+00,1.291501890569975558e+03,1.448853740399628350e+03
8.794871557180248089e+01,1.282090422925807161e+03,1.485086939917570362e+03
6.543151699715316738e+01,1.343577842913583254e+03,1.425481836762048715e+03
9.248854706759455091e-01,1.219740739685191102e+03,1.330766534972557793e+03
1.104283105505303979e+02,1.236220544357324115e+03,1.426847842983623423e+03
8.703360745799641052e+01,1.350606764294529512e+03,1.439208976478822251e+03
1.344340048913747125e+02,1.199758718326798089e+03,1.352122497606858360e+03
1.455822412257539611e+02,1.305132813916714213e+03,1.455431770495348474e+03
1.364466861246827989e+02,1.231034476519150076e+03,1.394625886104147412e+03
1.403218315525469961e+02,1.298912180747604452e+03,1.434843680327622678e+03
1.146198123124892589e+02,1.118172007879768216e+03,1.281748836795672332e+03
7.836493238303241071e+01,1.235358280705916059e+03,1.432135695165659854e+03
1.690889804944098573e+00,1.250812398768681760e+03,1.359291750642450324e+03
-1.325130597012053046e+00,1.192630607102273643e+03,1.307394857177923313e+03
1.438893914925478157e+02,1.313944147536945593e+03,1.454649601580359786e+03
1.369838168083955452e+02,1.227022793770006047e+03,1.365499478557438579e+03
1.465950430044700248e+01,1.241550154753593688e+03,1.328347026231559994e+03
1.431745259033704372e+02,1.299970776291066841e+03,1.439914852464264868e+03
1.418653734158289126e+02,1.257696137049395475e+03,1.423101192695044119e+03
-2.156920063345383998e+00,1.277905468212188225e+03,1.418059382847415691e+03
9.577463602135183862e+01,1.264536771505119077e+03,1.353764326064121633e+03
1.344490253457551319e+02,1.186038666674285196e+03,1.324265045434376816e+03
1.389377646742713353e+02,1.230501824305196578e+03,1.393405766783804665e+03
2.866715699308930443e+00,1.209929775510797526e+03,1.359717709548655876e+03
1.079680665603822547e+02,1.363644623433127890e+03,1.462523730163866048e+03
9.750984756365306794e+01,1.355393248191840939e+03,1.447844378768882507e+03
1.464552165746050321e+02,1.308586401313193392e+03,1.453183743844103674e+03
1.439573131577447782e+02,1.264143269817237069e+03,1.429148953243255391e+03
3.519154773273969994e+01,1.170892815894266960e+03,1.349086736826783863e+03
9.249490678533119592e+01,1.225944380209342171e+03,1.422993598989759448e+03
1.340074652166948397e+02,1.240833462218023442e+03,1.419675469458284851e+03
6.294593978687344560e+01,1.268672110630244106e+03,1.471337097863175586e+03
1.496772309160632801e+02,1.300892694962625001e+03,1.462585732981519186e+03
9.031901064050192218e+00,1.231884390741188781e+03,1.396950112857623935e+03
9.477708438882586961e+01,1.338687566802833544e+03,1.428337652828028695e+03
-3.802774973574376549e+00,1.194810884329103374e+03,1.326766181582363288e+03
1.377446287900255015e+02,1.243355374463578073e+03,1.419854311666908643e+03
1.111400415565232862e+02,1.192726638342497381e+03,1.290811526467600970e+03
1.131455664551913642e+01,1.376472136092623714e+03,1.474467635611020569e+03
-3.446342729521314485e+00,1.243055454391324702e+03,1.357198038961758584e+03
4.710096428650056311e+01,1.259987159987646919e+03,1.458373583169817721e+03
1.989905151294980712e+01,1.376669675384994889e+03,1.466214764250071767e+03
9.939033214082090950e+00,1.315487483452964170e+03,1.408934904840793479e+03
6.903400004469871476e+01,1.129462186430532256e+03,1.313968590214998358e+03
1.061462895817120824e+02,1.245504167095887396e+03,1.446359757878584787e+03
1.316531733192136926e+02,1.177173494062045393e+03,1.346233427038243235e+03
1.472152864903868874e+02,1.253601635919644650e+03,1.409670621566024010e+03
1.248297584049457214e+02,1.298315303676069789e+03,1.406925641099125642e+03
1.375279022336186188e+02,1.175703796415583156e+03,1.311884344702441467e+03
1.455094029572281045e+02,1.234226377332033508e+03,1.380425683012142599e+03
-6.124841064626613374e+00,1.243616952846422009e+03,1.387667213595643716e+03
9.832052983145595704e+01,1.216735662328527951e+03,1.417078191885272417e+03
8.311820858146916180e+01,1.384784382689803579e+03,1.468127687619882863e+03
7.490629013674437431e+01,1.298921164720960178e+03,1.375946714946416705e+03
5.831881369988828112e+01,1.366736958227442983e+03,1.443224630206411575e+03
9.905368634178188358e+01,1.357672134685220726e+03,1.446450894599540788e+03
1.426971210218285080e+02,1.216319972413468349e+03,1.389009203865917016e+03
1.069332764589440643e+01,1.306244239256223864e+03,1.393671495571954665e+03
2.740753044015262319e+01,1.248892622977183692e+03,1.321460298187137596e+03
1.375179513414902885e+02,1.199917215697641268e+03,1.324021598397618163e+03
4.949989575068200764e+01,1.152810924383863039e+03,1.342096976989847690e+03
7.012007676497545638e+00,1.281763060770856328e+03,1.461926870380636501e+03
-1.027000039977569479e+01,1.231046128340077757e+03,1.355413310988952617e+03
5.658245751717872452e+01,1.231952241939573696e+03,1.300390235137249874e+03
1.327744341084679718e+02,1.249654839109969771e+03,1.445788872423001067e+03
1.118523930808224094e+02,1.181267032319205100e+03,1.374444431857039262e+03
7.336744265682602517e+00,1.244581908345196553e+03,1.329280618200081562e+03
4.205204576506415748e+01,1.200812271657081055e+03,1.395689877951978815e+03
9.398318215652835761e+01,1.169568875428805995e+03,1.366043060581132750e+03
1.163480602765424265e+02,1.241849110228028621e+03,1.338634644770678960e+03
2.533539259039232761e+01,1.350423346335929864e+03,1.429416229906601075e+03
2.574546313529904928e+00,1.238975318573319782e+03,1.409722356905473362e+03
4.711510076638489863e+01,1.186695251810788022e+03,1.381972938982927644e+03
-1.158006055266651657e+01,1.269662532832413945e+03,1.410237817138028277e+03
2.791669260304445999e+01,1.273997350123438537e+03,1.346514055879327771e+03
9.028805082177694885e+01,1.254382408222830691e+03,1.467245096878702043e+03
5.146076591091615882e+01,1.294598226232537399e+03,1.364643553233426246e+03
6.524061994926245234e+01,1.401015790276101370e+03,1.477743873400187567e+03
1.245957769814622367e+02,1.258943866777764015e+03,1.465246079124771995e+03
-2.455781283913404389e-01,1.345073516517777989e+03,1.443990458211095302e+03
1.345431374208253317e+02,1.161434798476969490e+03,1.337383520009195763e+03
5.119251038120223285e+01,1.363965737835007303e+03,1.437196496994975178e+03
9.074331852434113443e+01,1.120177524672748859e+03,1.310440922244793910e+03
